customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00318,Female,0,No,No,64,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,81.99,5283.21,No
CUST-00319,Female,0,No,Yes,25,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),153.81,2439.13,No
CUST-00320,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),54.64,2793.81,No
CUST-00321,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,43.63,1679.46,Yes
CUST-00322,Female,1,No,Yes,67,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,85.6,3366.46,No
CUST-00323,Female,0,Yes,No,71,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),118.39,5193.76,No
CUST-00324,Female,0,No,No,55,Yes,No,No,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,151.77,6186.34,No
CUST-00325,Male,1,Yes,No,10,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,117.24,893.56,Yes
CUST-00326,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.88,1540.97,No
CUST-00327,Female,0,Yes,No,36,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),65.11,1586.8,Yes
CUST-00328,Male,0,No,No,26,No,No phone service,No,No,No,Yes,No,No,Yes,One year,No,Credit card (automatic),145.29,2996.19,Yes
CUST-00329,Female,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,151.87,105.33,Yes
CUST-00330,Male,1,Yes,No,54,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,118.82,3956.96,Yes
CUST-00331,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),104.63,3642.13,Yes
CUST-00332,Female,0,Yes,No,20,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),115.69,1216.02,No
CUST-00333,Male,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,86.74,4206.14,No
CUST-00334,Male,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.44,191.06,Yes
CUST-00335,Male,0,No,No,32,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,77.42,618.33,Yes
CUST-00336,Female,0,No,No,17,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),27.41,476.48,No
CUST-00337,Female,0,No,No,47,No,No phone service,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,84.34,1451.36,Yes
CUST-00338,Female,1,No,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,66.87,87.67,Yes
CUST-00339,Male,0,Yes,No,40,No,No phone service,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.59,1485.72,No
CUST-00340,Female,0,Yes,No,62,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,108.27,6725.9,Yes
CUST-00341,Female,0,Yes,No,42,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Mailed check,129.69,3508.13,No
CUST-00342,Male,1,No,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,78.23,949.03,No
CUST-00343,Female,0,Yes,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.2,452.63,Yes
CUST-00344,Female,0,No,No,52,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,88.02,1713.48,No
CUST-00345,Male,0,No,No,72,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),41.31,2997.17,No
CUST-00346,Female,1,Yes,Yes,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,107.38,3113.97,No
CUST-00347,Male,1,Yes,No,35,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),82.82,981.82,No
CUST-00348,Male,0,Yes,No,6,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),53.25,351.64,Yes
CUST-00349,Male,1,Yes,No,68,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,163.54,7893.28,Yes
CUST-00350,Male,1,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,141.55,2815.59,No
CUST-00351,Male,0,No,No,24,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,26.99,603.31,Yes
CUST-00352,Female,1,Yes,No,9,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),68.33,376.33,Yes
CUST-00353,Female,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.62,2461.05,No
CUST-00354,Male,0,Yes,Yes,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),28.84,6.12,No
CUST-00355,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),63.69,2363.39,No
CUST-00356,Female,0,No,Yes,62,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),125.9,5409.33,Yes
CUST-00357,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),106.32,6203.69,No
CUST-00358,Male,0,Yes,No,6,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24.63,130.28,No
CUST-00359,Female,0,No,Yes,14,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Mailed check,113.58,1629.05,No
CUST-00360,Female,0,No,No,42,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),58.27,1014.65,Yes
CUST-00361,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,126.12,255.46,No
CUST-00362,Female,1,Yes,Yes,25,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),103.2,1412.18,No
CUST-00363,Female,0,Yes,Yes,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.41,2473.97,Yes
CUST-00364,Male,0,No,Yes,14,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,130.29,1111.08,No
CUST-00365,Male,0,Yes,No,58,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,117.03,3319.24,No
CUST-00366,Male,0,Yes,No,72,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,56.83,1647.82,Yes
CUST-00367,Male,0,Yes,No,62,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,49.08,3065.62,No
CUST-00368,Male,1,No,No,68,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.52,3754.45,No
CUST-00369,Female,0,No,No,10,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,One year,Yes,Mailed check,118.56,789.99,Yes
CUST-00370,Male,0,Yes,No,34,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),114.38,3876.91,No
CUST-00371,Female,1,No,No,60,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,101.36,4481.72,No
CUST-00372,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,126.65,3545.19,Yes
CUST-00373,Female,0,Yes,No,60,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,21.77,1263.48,No
CUST-00374,Female,0,No,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,39.38,84.15,Yes
CUST-00375,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,33.2,147.61,Yes
CUST-00376,Male,1,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),155.67,388.51,No
CUST-00377,Female,0,Yes,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,110.29,1129.56,No
CUST-00378,Male,0,No,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,87.51,5073.28,No
CUST-00379,Male,0,No,Yes,58,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),23.59,1384.12,No
CUST-00380,Male,1,Yes,Yes,63,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),132.28,5804.16,No
CUST-00381,Male,0,Yes,No,55,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,42.36,2352.68,Yes
CUST-00382,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Mailed check,88.53,3826.43,Yes
CUST-00383,Male,0,Yes,No,20,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,106.25,2098.51,Yes
CUST-00384,Male,0,No,Yes,46,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,168.36,5056.34,Yes
CUST-00385,Male,0,Yes,Yes,29,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,83.87,2478.44,Yes
CUST-00386,Female,0,Yes,No,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),91.82,3950.62,No
CUST-00387,Female,1,Yes,Yes,17,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,95.85,661.48,Yes
CUST-00388,Male,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,101.13,3875.4,Yes
CUST-00389,Male,0,No,Yes,30,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,67.02,934.89,No
CUST-00390,Male,0,Yes,No,0,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),59.3,47.21,No
CUST-00391,Female,1,Yes,Yes,21,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,109.75,1261.82,No
CUST-00392,Male,0,Yes,No,50,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,136.69,4878.17,Yes
CUST-00393,Male,0,Yes,No,19,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),111.51,2127.54,No
CUST-00394,Female,0,No,No,31,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),30.3,966.2,Yes
CUST-00395,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,33.33,1288.12,No
CUST-00396,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),98.7,2814.69,No
CUST-00397,Female,0,No,No,63,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),141.61,6277.59,Yes
CUST-00398,Female,0,Yes,No,51,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),115.34,5866.6,Yes
CUST-00399,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,92.72,3006.63,Yes
CUST-00400,Male,0,Yes,Yes,13,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,57.63,248.23,No
CUST-00401,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),54.45,3816.19,No
CUST-00402,Female,0,No,Yes,72,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),87.86,3290.58,No
CUST-00403,Male,0,No,Yes,51,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,19.02,995.42,Yes
CUST-00404,Female,1,No,No,69,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.59,2590.26,No
CUST-00405,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,125.01,366.09,Yes
CUST-00406,Female,0,No,No,21,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),138.75,2161.95,No
CUST-00407,Female,1,Yes,Yes,54,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),154.52,5799.31,No
CUST-00408,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),94.72,1573.27,Yes
CUST-00409,Female,1,No,Yes,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,84.42,1723.26,No
CUST-00410,Male,1,No,No,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),96.67,6008.2,No
CUST-00411,Male,0,No,No,46,Yes,Yes,No,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),76.42,1975.34,No
CUST-00412,Female,0,No,No,9,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,85.47,810.8,No
CUST-00413,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),66.48,61.97,No
CUST-00414,Female,1,Yes,No,59,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,152.01,6718.87,No
CUST-00415,Male,1,No,No,39,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,100.74,3968.08,No
CUST-00416,Female,0,No,No,2,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Electronic check,103.23,213.25,No
CUST-00417,Female,0,Yes,No,14,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,117.3,1643.21,Yes
CUST-00418,Male,1,No,Yes,57,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,128.89,5171.91,No
CUST-00419,Female,1,No,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,96.49,2285.34,No
CUST-00420,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,92.41,5090.47,No
CUST-00421,Female,1,No,No,35,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,88.47,1323.63,No
CUST-00422,Female,0,Yes,No,55,Yes,No,No,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),108.78,3452.11,No
CUST-00423,Male,0,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),119.53,104.87,No
CUST-00424,Male,1,No,No,49,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),19.59,939.88,Yes
CUST-00425,Female,0,No,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,35.98,1282.66,No
CUST-00426,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,120.36,5585.81,No
CUST-00427,Male,0,No,No,44,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-month,No,Credit card (automatic),69.8,2028.06,Yes
CUST-00428,Male,0,Yes,No,20,Yes,No,No,No,No,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),105.62,1710.16,Yes
CUST-00429,Female,0,Yes,No,41,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),140.77,4088.56,Yes
CUST-00430,Female,1,No,No,54,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,67.3,3654.1,No
CUST-00431,Male,0,No,No,2,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,77.83,117.22,No
CUST-00432,Male,0,No,Yes,25,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,143.53,2857.41,No
CUST-00433,Male,0,No,Yes,28,Yes,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,52.19,764.95,Yes
CUST-00434,Male,1,Yes,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.73,1392.13,No
CUST-00435,Male,0,No,No,45,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),94.41,2541.82,Yes
CUST-00436,Female,0,Yes,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.08,168.7,Yes
CUST-00437,Female,1,No,Yes,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),160.3,3636.03,No
CUST-00438,Female,1,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),123.65,2043.88,Yes
CUST-00439,Male,0,Yes,No,30,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),165.73,3413.78,Yes
CUST-00440,Male,1,No,No,48,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.3,995.1,No
CUST-00441,Male,0,Yes,No,67,No,No phone service,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,126.04,4932.0,Yes
CUST-00442,Female,0,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,72.36,101.2,Yes
CUST-00443,Female,1,No,Yes,36,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,84.6,2056.0,No
CUST-00444,Male,0,Yes,No,60,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,93.48,5639.86,No
CUST-00445,Male,1,No,No,44,No,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),93.53,2346.42,No
CUST-00446,Female,0,No,Yes,57,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),53.37,3025.51,No
CUST-00447,Male,0,No,No,17,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,142.09,1735.02,No
CUST-00448,Female,0,No,No,54,No,No phone service,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,66.59,3574.64,Yes
CUST-00449,Female,1,Yes,No,4,Yes,Yes,No,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),98.48,261.74,No
CUST-00450,Female,0,Yes,No,31,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),152.02,3539.93,Yes
CUST-00451,Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Electronic check,105.22,113.23,No
CUST-00452,Male,0,Yes,No,12,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.17,933.17,No
CUST-00453,Male,0,Yes,Yes,33,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),107.71,3561.28,Yes
CUST-00454,Female,0,No,No,63,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,142.64,5286.38,No
CUST-00455,Female,0,Yes,Yes,22,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.35,1584.13,Yes
CUST-00456,Female,0,No,No,45,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.62,1871.53,No
CUST-00457,Female,1,No,No,14,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Mailed check,107.15,1480.1,Yes
CUST-00458,Female,0,Yes,No,8,Yes,Yes,No,No,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),145.57,846.82,Yes
CUST-00459,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),115.32,46.21,Yes
CUST-00460,Female,1,Yes,No,32,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,58.62,1832.37,No
CUST-00461,Female,0,Yes,No,14,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),66.58,912.45,No
CUST-00462,Female,0,No,Yes,55,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),46.59,2560.02,Yes
CUST-00463,Female,0,No,No,72,Yes,No,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,76.35,1463.84,No
CUST-00464,Female,0,Yes,No,5,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,86.75,231.29,No
CUST-00465,Male,0,No,Yes,58,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),119.99,4689.83,Yes
CUST-00466,Male,1,No,Yes,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.39,1684.69,No
CUST-00467,Male,0,No,No,59,Yes,Yes,No,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),131.64,4433.0,Yes
CUST-00468,Female,0,No,Yes,3,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,Yes,Bank transfer (automatic),29.42,50.26,No
CUST-00469,Female,0,No,No,27,No,No phone service,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Electronic check,107.91,2918.06,No
CUST-00470,Female,1,No,No,59,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),117.02,6881.41,No
CUST-00471,Female,1,No,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,134.89,2621.85,No
CUST-00472,Female,0,No,No,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),96.76,3581.57,Yes
CUST-00473,Male,1,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),158.1,7837.64,No
CUST-00474,Male,0,No,No,67,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),69.55,3086.05,No
CUST-00475,Female,1,No,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),140.21,5133.82,No
CUST-00476,Female,0,No,No,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,51.09,2421.88,Yes
CUST-00477,Male,0,No,No,22,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.18,756.18,No
CUST-00478,Male,0,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,22.03,61.25,No
CUST-00479,Female,0,No,Yes,47,No,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,23.04,1111.71,No
CUST-00480,Female,1,No,Yes,69,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),175.52,8170.76,No
CUST-00481,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.87,694.89,No
CUST-00482,Male,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,141.71,5349.29,Yes
CUST-00483,Male,0,No,No,44,No,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,106.3,3140.34,No
CUST-00484,Female,0,Yes,No,52,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Credit card (automatic),167.1,6088.56,No
CUST-00485,Female,0,No,Yes,58,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,36.31,2147.99,No
CUST-00486,Male,0,No,Yes,53,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,49.29,2594.51,No
CUST-00487,Male,0,No,Yes,12,Yes,No,No,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.97,393.65,No
CUST-00488,Female,0,No,Yes,57,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,19.89,1181.46,No
CUST-00489,Male,0,No,No,47,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.07,2123.48,Yes
CUST-00490,Female,0,Yes,Yes,9,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,No,Mailed check,76.38,660.63,No
CUST-00491,Male,0,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),70.99,140.44,Yes
