customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-00352,Male,0,Yes,No,48.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Electronic check,94.62,4509.8,No
CUST-00353,Female,0,Yes,No,51.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,66.94,3384.42,No
CUST-00354,Female,0,No,No,56.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,No,Mailed check,81.49,4540.44,No
CUST-00355,Female,1,No,Yes,27.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,,2771.33,No
CUST-00356,Male,0,Yes,No,39.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),36.35,1463.14,No
CUST-00357,Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,19.45,243.21,No
CUST-00358,Male,0,No,No,60.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),50.42,3053.85,No
CUST-00359,Female,0,No,No,22.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Mailed check,99.83,2242.5,No
CUST-00360,Male,1,Yes,Yes,41.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),35.2,,Yes
CUST-00361,Male,1,Yes,No,29.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),52.23,1516.94,No
CUST-00362,Female,0,No,No,12.0,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),61.16,760.63,No
CUST-00363,Male,1,Yes,Yes,39.0,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),60.24,2367.38,No
CUST-00364,Male,0,Yes,Yes,63.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,60.86,3882.26,No
CUST-00365,Male,1,No,No,71.0,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Electronic check,57.6,4051.89,No
CUST-00366,Male,0,No,Yes,6.0,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,106.59,613.1,Yes
CUST-00367,Female,0,Yes,No,71.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,80.5,5759.99,No
CUST-00368,Male,0,Yes,Yes,60.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,77.18,4624.17,Yes
CUST-00369,Female,1,No,No,10.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),29.04,262.28,No
CUST-00370,Male,0,Yes,No,27.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.27,2215.87,Yes
CUST-00371,Female,0,No,Yes,54.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),39.19,2135.81,No
CUST-00372,Female,0,No,No,65.0,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Weekly,Yes,Credit card (automatic),42.68,,Yes
CUST-00373,Male,0,Yes,Yes,33.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),48.55,1603.59,No
CUST-00374,Male,0,Yes,No,67.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),,6868.52,No
CUST-00375,Female,1,No,No,70.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,One year,No,Bank transfer (automatic),115.07,8072.11,Yes
CUST-00376,Female,0,No,No,20.0,Yes,Yes,DSL,Yes,No,No,No,No,Yes,One year,No,Bank transfer (automatic),29.15,615.64,No
CUST-00377,Male,0,Yes,No,54.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.79,3696.51,Yes
CUST-00378,Male,1,Yes,No,61.0,No,No phone service,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),53.84,3247.87,No
CUST-00379,Female,0,No,No,66.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),93.53,6139.09,Yes
CUST-00380,Male,0,No,No,30.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),91.96,2778.78,No
CUST-00381,Female,0,No,No,46.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),70.41,,No
CUST-00382,Male,0,No,No,67.0,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,No,Bank transfer (automatic),21.66,1481.6,No
CUST-00383,Male,0,No,No,65.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Credit card (automatic),107.35,6937.0,No
CUST-00384,Male,0,No,No,7.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),76.98,564.0,Yes
CUST-00385,Male,0,Yes,No,37.0,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),78.76,2949.23,No
CUST-00386,Female,0,Yes,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,115.11,8192.59,No
CUST-00387,Female,0,No,Yes,71.0,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,21.86,1585.05,No
CUST-00388,Female,0,No,No,28.0,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,78.44,2169.52,No
CUST-00389,Male,0,No,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.15,2562.06,No
CUST-00390,Female,0,No,No,29.0,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,28.88,859.25,Yes
CUST-00391,Female,0,Yes,No,54.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,No,Bank transfer (automatic),109.82,5945.95,No
CUST-00392,Male,1,No,No,35.0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Electronic check,59.84,2057.28,No
CUST-00393,Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Mailed check,58.86,24.51,Yes
CUST-00394,Male,0,No,No,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.12,1550.07,Yes
CUST-00395,Female,0,Yes,No,69.0,Yes,No,DSL,No,No,No,Yes,No,No,One year,Yes,Electronic check,,7423.43,Yes
CUST-00396,Female,0,No,No,25.0,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.49,1393.39,Yes
CUST-00397,Male,1,Yes,No,42.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),95.33,4001.51,Yes
CUST-00398,Female,1,Yes,Yes,68.0,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,Yes,Mailed check,,7665.25,Yes
CUST-00399,Female,1,No,No,37.0,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,69.88,2627.41,No
CUST-00400,Male,0,Yes,No,55.0,Yes,No,DSL,Yes,No,No,No,Yes,No,Two year,No,Mailed check,,1450.91,No
CUST-00401,Female,1,No,No,58.0,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),45.14,2637.55,No
CUST-00402,Female,0,No,No,31.0,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),70.05,2194.11,Yes
CUST-00403,Female,0,No,Yes,24.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.51,1861.95,No
CUST-00404,Male,0,Yes,No,72.0,Yes,No,DSL,No,No,No,No,No,No,One year,No,Mailed check,94.39,,No
CUST-00405,Female,0,Yes,Yes,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),36.41,2587.12,Yes
CUST-00406,Male,1,No,No,49.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,89.79,4423.61,No
CUST-00407,Male,0,No,No,4.0,Yes,Yes,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),33.25,,Yes
CUST-00408,Male,0,No,No,45.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.21,3526.62,Yes
CUST-00409,Female,0,No,No,,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Mailed check,108.6,4497.11,No
CUST-00410,Male,0,No,No,,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),87.88,2856.16,Yes
CUST-00411,Female,0,No,No,70.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),75.88,5355.02,No
CUST-00412,Male,0,Yes,No,61.0,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Credit card (automatic),111.45,6758.13,No
CUST-00413,Female,0,No,No,30.0,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,44.5,1377.28,No
CUST-00414,Female,0,Yes,No,67.0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Mailed check,,5427.07,No
CUST-00415,Female,0,No,Yes,-13.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Two year,Yes,Electronic check,,1286.4,No
CUST-00416,Male,0,No,No,72.0,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,39.44,2814.53,Yes
CUST-00417,Female,0,No,Yes,47.0,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,,4058.03,Yes
CUST-00418,Male,0,No,No,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),54.09,2684.14,No
CUST-00419,Female,0,Yes,No,62.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),95.2,5862.39,No
CUST-00420,Male,1,Yes,No,64.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),111.71,7169.2,No
CUST-00421,Male,0,No,No,37.0,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),47.41,1732.03,Yes
CUST-00422,Male,0,Yes,No,30.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.74,2943.05,Yes
CUST-00423,Female,0,Yes,No,50.0,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,53.88,2724.03,No
CUST-00424,Female,0,Yes,No,21.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,86.32,1791.48,No
CUST-00425,Female,0,Yes,Yes,4.0,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),104.67,370.93,Yes
CUST-00426,Male,0,No,No,5.0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,107.76,528.69,Yes
CUST-00427,Male,0,No,No,52.0,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,,5681.1,No
CUST-00428,Female,0,Yes,No,34.0,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,103.42,3487.94,No
CUST-00429,Female,1,No,No,68.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),104.05,7066.26,No
CUST-00430,Female,0,No,No,32.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),64.17,2007.41,No
CUST-00431,Female,1,No,No,71.0,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.25,2737.01,No
CUST-00432,Female,0,Yes,No,40.0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,20.15,758.54,No
CUST-00433,Male,0,No,Yes,-8.0,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,55.79,843.67,No
CUST-00434,Male,0,No,No,39.0,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),29.63,1108.42,No
CUST-00435,Female,1,No,No,52.0,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,25.44,1280.45,No
CUST-00436,Male,0,No,No,40.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,112.97,4494.47,No
CUST-00437,Female,1,No,Yes,71.0,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,One year,No,Electronic check,71.68,5134.89,No
CUST-00438,Female,0,No,Yes,52.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,114.1,5931.6,No
CUST-00439,Male,1,No,Yes,47.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,47.52,2256.96,No
CUST-00440,Female,0,Yes,Yes,61.0,No,No phone service,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,33.4,2070.9,No
CUST-00441,Female,0,No,No,0.0,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),21.32,44.66,Yes
CUST-00442,Male,0,Yes,No,56.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,86.18,4785.2,Yes
CUST-00443,Male,0,No,Yes,9.0,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),75.06,645.23,No
CUST-00444,Male,0,No,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,92.65,2986.65,Yes
CUST-00445,Male,0,Yes,No,62.0,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),91.67,5654.38,No
CUST-00446,Male,0,Yes,No,39.0,No,No phone service,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,40.19,1611.53,No
CUST-00447,Male,0,Yes,No,37.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,No,Electronic check,21.25,803.16,No
CUST-00448,Male,0,Yes,No,21.0,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),111.25,,No
CUST-00449,Male,0,No,Yes,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),77.98,3875.3,No
CUST-00450,Female,0,No,No,25.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Mailed check,46.32,1206.99,Yes
CUST-00451,Female,0,No,No,71.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),90.18,,Yes
CUST-00452,Female,0,Yes,Yes,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),78.64,5335.15,No
CUST-00453,Female,0,Yes,No,6.0,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),88.32,,Yes
CUST-00454,Male,0,No,Yes,43.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,84.43,3588.98,Yes
CUST-00455,Male,0,No,No,9.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),61.12,508.44,Yes
CUST-00456,Female,0,Yes,No,,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,90.94,2728.08,No
CUST-00457,Male,0,No,Yes,,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),114.14,5299.8,Yes
CUST-00458,Male,0,No,No,28.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,52.71,1522.7,No
CUST-00459,Male,0,Yes,No,31.0,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,74.12,2346.49,No
CUST-00460,Female,0,Yes,No,50.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,113.45,5688.17,No
CUST-00461,Female,0,No,No,43.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,87.92,3738.09,Yes
CUST-00462,Female,1,No,No,4.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,22.71,93.15,Yes
CUST-00463,Female,0,Yes,Yes,23.0,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Mailed check,30.18,724.71,No
CUST-00464,Female,0,No,Yes,17.0,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),67.44,1114.95,No
CUST-00465,Male,0,No,Yes,46.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,20.35,960.71,No
CUST-00466,Male,1,No,No,52.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Electronic check,103.78,5388.57,No
CUST-00467,Female,0,Yes,Yes,32.0,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,117.53,3804.33,No
CUST-00468,Female,0,No,No,68.0,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Bank transfer (automatic),107.26,,No
CUST-00469,Female,0,Yes,No,30.0,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,91.32,2787.46,No
CUST-00470,Male,0,Yes,No,70.0,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),82.27,5733.45,No
CUST-00471,Female,0,Yes,No,72.0,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),64.54,,No
CUST-00472,Female,0,Yes,Yes,43.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.47,1481.44,No
CUST-00473,Female,0,No,Yes,64.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,70.22,4474.47,No
CUST-00474,Male,0,No,No,46.0,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,41.5,1943.7,No
CUST-00475,Female,0,No,No,,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,95.39,1827.8,Yes
CUST-00476,Female,0,No,No,51.0,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),32.57,1622.81,No
CUST-00477,Male,0,Yes,No,,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,81.2,1117.45,Yes
CUST-00478,Female,0,Yes,No,31.0,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),,1896.22,Yes
CUST-00479,Female,0,Yes,No,46.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.46,2191.26,No
CUST-00480,Female,1,Yes,Yes,72.0,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Credit card (automatic),81.63,5920.9,No
CUST-00481,Male,1,Yes,No,60.0,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Weekly,No,Mailed check,106.18,6369.53,No
CUST-00482,Male,1,Yes,No,52.0,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,91.06,4723.08,No
CUST-00483,Male,0,Yes,No,18.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),,1854.38,No
CUST-00484,Male,0,Yes,No,,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),103.31,4253.86,No
CUST-00485,Male,0,Yes,No,0.0,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Electronic check,32.18,35.98,No
CUST-00486,Male,0,Yes,Yes,39.0,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.08,2571.33,Yes
CUST-00487,Female,1,No,No,49.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,91.23,4481.71,No
CUST-00488,Male,0,No,Yes,27.0,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),30.51,777.51,Yes
CUST-00489,Male,1,No,No,47.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,93.16,4356.47,No
CUST-00490,Male,0,Yes,No,19.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),50.69,925.8,No
CUST-00491,Male,0,No,No,69.0,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,37.68,2557.77,No
CUST-00492,Male,0,No,No,61.0,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),34.1,2101.88,No
CUST-00493,Male,0,Yes,No,52.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,52.87,2701.84,No
CUST-00494,Male,0,No,Yes,,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,26.08,,Yes
CUST-00495,Female,1,No,No,22.0,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,104.0,2239.17,No
CUST-00496,Female,0,Yes,No,64.0,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,Yes,Mailed check,95.46,6113.48,No
CUST-00497,Male,1,No,No,46.0,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),90.72,4218.53,No
CUST-00498,Female,0,No,No,63.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,59.8,3725.48,No
CUST-00499,Male,0,No,No,19.0,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,50.65,1010.08,No
CUST-00500,Female,0,Yes,No,64.0,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,55.56,3588.34,Yes
CUST-00501,Male,0,Yes,Yes,65.0,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),24.27,1624.03,No
CUST-00502,Female,0,No,Yes,64.0,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,,6631.37,No
CUST-00503,Female,1,No,Yes,72.0,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.24,6978.55,No
CUST-00504,Male,0,Yes,No,60.0,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,No,Mailed check,113.36,6826.12,No
CUST-00505,Female,0,Yes,No,34.0,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),62.25,2106.93,Yes
CUST-00506,Female,0,Yes,No,49.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,109.28,5386.67,No
CUST-00507,Male,0,Yes,No,68.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),45.01,3108.83,No
CUST-00508,Female,0,Yes,No,32.0,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,43.88,1431.23,Yes
CUST-00509,Male,0,Yes,Yes,14.0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,57.74,856.22,No
CUST-00510,Female,0,Yes,No,63.0,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),39.46,2499.07,No
CUST-00511,Male,0,No,No,2.0,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),76.8,183.53,No
CUST-00512,Male,1,Yes,No,39.0,Yes,No,DSL,No,No,No,No,No,No,Weekly,Yes,Electronic check,27.1,1097.23,Yes
CUST-00513,Female,1,No,Yes,69.0,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),80.95,5563.81,No
CUST-00514,Male,0,Yes,Yes,-2.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),72.58,3742.89,No
CUST-00515,Male,0,No,No,5.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Credit card (automatic),73.85,344.22,No
CUST-00516,Female,0,No,No,3.0,Yes,No,DSL,Yes,No,No,No,Yes,Yes,One year,No,Credit card (automatic),75.25,216.7,No
CUST-00517,Female,0,Yes,No,32.0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),,3386.96,Yes
CUST-00518,Female,1,Yes,No,39.0,Yes,No,DSL,No,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),36.23,1424.01,No
CUST-00519,Female,0,Yes,No,20.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),59.19,1152.09,No
CUST-00520,Male,0,Yes,No,68.0,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,18.02,1230.14,No
CUST-00521,Female,0,No,No,62.0,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Electronic check,110.09,,No
CUST-00522,Female,0,Yes,No,25.0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,73.14,1876.17,No
CUST-00523,Female,1,No,No,64.0,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Mailed check,39.52,2513.51,No
CUST-00524,Male,1,Yes,No,19.0,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,51.01,987.69,No
CUST-00525,Male,0,Yes,No,28.0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),109.45,3039.72,Yes
